placement_id,job_title,job_post_date,fill_date,days_to_fill,placement_fee,client_id,recruiter_id,candidate_country,client_country,daily_rate,is_fast_fill,fee_category,client_name,industry,recruiter_name,seniority
4039,Data Analyst,2023-10-11,2023-11-21,41,3131.48,36,24,Nigeria,Canada,76.38,False,Medium,RapidHire Partners 36,Retail,Raj Ali,Senior
4040,Data Analyst,2024-01-22,2024-02-23,32,1297.9,11,4,India,United Kingdom,40.56,False,Low,NexGen Recruitment 11,Manufacturing,David Davis,Junior
4041,Junior Developer,2024-06-28,2024-07-20,22,3122.05,21,2,India,Canada,141.91,True,Medium,TalentBridge Solutions 21,Manufacturing,Priya Patel,Mid
4042,Data Analyst,2024-01-01,2024-02-08,38,3037.51,68,23,Nigeria,United States,79.93,False,Medium,TalentBridge Solutions 68,Retail,Zara Smith,Senior
4043,HR Manager,2023-07-06,2023-08-11,36,5451.84,27,11,Philippines,UAE,151.44,False,High,TrueNorth Staffing 27,Finance,Ahmed Smith,Mid
4044,Junior Developer,2024-04-12,2024-05-16,34,3459.76,18,23,India,Canada,101.76,False,Medium,BrightForce Group 18,Manufacturing,Zara Smith,Senior
4045,HR Manager,2023-03-23,2023-04-19,27,6848.68,45,4,Philippines,United Kingdom,253.65,True,High,RapidHire Partners 45,Finance,David Davis,Junior
4046,HR Manager,2023-06-19,2023-07-06,17,3007.08,25,29,Pakistan,UAE,176.89,True,Medium,NexGen Recruitment 25,Retail,Sarah Patel,Junior
4047,HR Manager,2024-01-27,2024-03-01,34,7782.07,44,7,Kenya,Canada,228.88,False,High,TrueNorth Staffing 44,Healthcare,Sarah Johnson,Junior
4048,Data Analyst,2023-01-27,2023-02-16,20,2429.21,1,18,Pakistan,Australia,121.46,True,Medium,CoreHire Solutions 1,Finance,Carlos Brown,Senior
4049,Senior IT Support,2024-01-06,2024-02-02,27,5780.57,80,7,Philippines,United States,214.1,True,High,ClearPath Hiring 80,Finance,Sarah Johnson,Junior
4050,Junior Developer,2024-05-02,2024-06-02,31,1316.35,36,3,Philippines,UAE,42.46,False,Low,RapidHire Partners 36,Retail,Lisa Singh,Senior
4051,Senior IT Support,2024-04-09,2024-05-08,29,7468.62,48,20,Philippines,United Kingdom,257.54,False,High,NexGen Recruitment 48,Technology,Chen Hassan,Mid
4052,HR Manager,2023-03-02,2023-03-28,26,4416.9,23,1,Philippines,Australia,169.88,True,Medium,BlueStar Recruitment 23,Technology,Carlos Jones,Junior
4053,HR Manager,2023-05-05,2023-06-10,36,1256.17,97,9,Kenya,UAE,34.89,False,Low,ClearPath Hiring 97,Retail,Aisha Johnson,Mid
4054,Data Analyst,2023-05-15,2023-06-02,18,2710.7,10,27,Pakistan,UAE,150.59,True,Medium,PeakHire Group 10,Technology,Zara Ahmed,Junior
4055,HR Manager,2024-01-05,2024-02-11,37,7730.38,80,1,Nigeria,United States,208.93,False,High,ClearPath Hiring 80,Finance,Carlos Jones,Junior
4056,Senior IT Support,2023-02-28,2023-03-18,18,7095.26,1,29,Pakistan,Australia,394.18,True,High,CoreHire Solutions 1,Finance,Sarah Patel,Junior
4057,HR Manager,2023-10-14,2023-11-06,23,4681.1,29,30,India,United Kingdom,203.53,True,Medium,ClearPath Hiring 29,Retail,Raj Ali,Junior
4058,HR Manager,2024-05-11,2024-06-02,22,5468.12,88,18,Pakistan,UAE,248.55,True,High,CoreHire Solutions 88,Retail,Carlos Brown,Senior
4059,Data Analyst,2023-12-10,2024-01-03,24,2725.12,80,27,Pakistan,Canada,113.55,True,Medium,ClearPath Hiring 80,Finance,Zara Ahmed,Junior
4060,HR Manager,2024-02-07,2024-02-25,18,5061.51,23,17,Pakistan,Canada,281.2,True,High,BlueStar Recruitment 23,Technology,Zara Jones,Junior
4061,Senior IT Support,2023-02-10,2023-03-05,23,4440.16,29,21,India,Australia,193.05,True,Medium,ClearPath Hiring 29,Retail,Priya Taylor,Mid
4062,Data Analyst,2023-09-23,2023-10-27,34,3739.91,19,4,India,Canada,110.0,False,Medium,GlobalStaff Partners 19,Healthcare,David Davis,Junior
4063,Data Analyst,2023-07-26,2023-08-29,34,2987.2,37,4,Nigeria,Canada,87.86,False,Medium,PeakHire Group 37,Healthcare,David Davis,Junior
4064,HR Manager,2024-03-28,2024-05-09,42,5245.66,87,18,Nigeria,Canada,124.9,False,High,ClearPath Hiring 87,Manufacturing,Carlos Brown,Senior
4065,Data Analyst,2023-03-19,2023-04-22,34,2598.7,12,2,Kenya,Canada,76.43,False,Medium,SwiftTalent Agency 12,Healthcare,Priya Patel,Mid
4066,HR Manager,2024-03-15,2024-04-22,38,5288.65,12,17,Kenya,Canada,139.17,False,High,SwiftTalent Agency 12,Healthcare,Zara Jones,Junior
4067,HR Manager,2023-08-10,2023-09-08,29,5689.88,7,3,Kenya,United States,196.2,False,High,PeakHire Group 7,Healthcare,Lisa Singh,Senior
4068,Junior Developer,2023-09-30,2023-10-31,31,3636.44,86,20,India,Australia,117.3,False,Medium,TalentBridge Solutions 86,Retail,Chen Hassan,Mid
4069,Junior Developer,2023-01-15,2023-02-03,19,3959.7,1,10,Pakistan,United Kingdom,208.41,True,Medium,CoreHire Solutions 1,Finance,Omar Davis,Senior
4070,Junior Developer,2024-06-05,2024-07-09,34,2471.31,48,13,Philippines,Australia,72.69,False,Medium,NexGen Recruitment 48,Technology,Priya Ahmed,Mid
4071,Junior Developer,2023-08-14,2023-09-04,21,3270.55,93,6,Pakistan,Canada,155.74,True,Medium,BlueStar Recruitment 93,Technology,Emma Smith,Mid
4072,HR Manager,2024-05-10,2024-06-06,27,1353.43,10,5,India,United States,50.13,True,Low,PeakHire Group 10,Technology,Emma Johnson,Mid
4073,Data Analyst,2023-12-24,2024-01-08,15,2373.5,15,12,Pakistan,United States,158.23,True,Medium,NexGen Recruitment 15,Retail,Emma Khan,Senior
4074,Junior Developer,2023-01-21,2023-02-09,19,2021.26,70,26,Pakistan,United Kingdom,106.38,True,Medium,SwiftTalent Agency 70,Finance,David Smith,Junior
4075,Data Analyst,2023-08-06,2023-09-16,41,3750.62,78,2,Nigeria,United States,91.48,False,Medium,RapidHire Partners 78,Technology,Priya Patel,Mid
4076,Data Analyst,2023-09-09,2023-09-27,18,1219.52,52,11,Pakistan,United States,67.75,True,Low,TalentBridge Solutions 52,Technology,Ahmed Smith,Mid
4077,Data Analyst,2023-10-01,2023-10-25,24,2301.05,87,20,Pakistan,Canada,95.88,True,Medium,ClearPath Hiring 87,Manufacturing,Chen Hassan,Mid
4078,HR Manager,2024-05-25,2024-07-03,39,4416.9,55,2,Nigeria,United Kingdom,113.25,False,Medium,RapidHire Partners 55,Finance,Priya Patel,Mid
4079,HR Manager,2023-09-03,2023-10-01,28,3496.57,57,2,Philippines,United Kingdom,124.88,True,Medium,CoreHire Solutions 57,Healthcare,Priya Patel,Mid
4080,Senior IT Support,2023-11-13,2023-12-15,32,6647.86,37,7,Nigeria,Canada,207.75,False,High,PeakHire Group 37,Healthcare,Sarah Johnson,Junior
4081,Senior IT Support,2024-01-26,2024-02-26,31,6301.59,90,15,Philippines,Canada,203.28,False,High,BrightForce Group 90,Manufacturing,Emma Williams,Senior
4082,Data Analyst,2023-11-05,2023-11-21,16,3676.11,95,11,Pakistan,UAE,229.76,True,Medium,ProLink HR 95,Healthcare,Ahmed Smith,Mid
4083,HR Manager,2023-10-25,2023-11-24,30,5145.41,93,16,India,UAE,171.51,False,High,BlueStar Recruitment 93,Technology,Omar Ali,Junior
4084,Junior Developer,2023-08-28,2023-09-16,19,2467.1,33,4,Pakistan,Australia,129.85,True,Medium,CoreHire Solutions 33,Manufacturing,David Davis,Junior
4085,HR Manager,2023-09-22,2023-10-24,32,1519.36,23,3,Philippines,United States,47.48,False,Low,BlueStar Recruitment 23,Technology,Lisa Singh,Senior
4086,Junior Developer,2024-06-20,2024-07-08,18,2728.73,21,4,Pakistan,UAE,151.6,True,Medium,TalentBridge Solutions 21,Manufacturing,David Davis,Junior
4087,Senior IT Support,2023-05-06,2023-06-13,38,3071.49,18,22,Kenya,United Kingdom,80.83,False,Medium,BrightForce Group 18,Manufacturing,Sarah Taylor,Mid
4088,Data Analyst,2023-12-26,2024-01-28,33,3844.23,62,3,India,UAE,116.49,False,Medium,ClearPath Hiring 62,Healthcare,Lisa Singh,Senior
4089,Data Analyst,2024-01-24,2024-03-05,41,1331.39,38,11,Nigeria,Canada,32.47,False,Low,SwiftTalent Agency 38,Finance,Ahmed Smith,Mid
4090,Junior Developer,2024-02-16,2024-03-20,33,2730.19,95,10,Philippines,UAE,82.73,False,Medium,ProLink HR 95,Healthcare,Omar Davis,Senior
4091,HR Manager,2024-04-05,2024-05-09,34,5457.75,52,30,Philippines,UAE,160.52,False,High,TalentBridge Solutions 52,Technology,Raj Ali,Junior
4092,HR Manager,2024-05-07,2024-06-11,35,4924.33,6,18,Nigeria,UAE,140.7,False,Medium,GlobalStaff Partners 6,Manufacturing,Carlos Brown,Senior
4093,Data Analyst,2024-03-22,2024-04-06,15,3549.6,42,30,Pakistan,United States,236.64,True,Medium,NexGen Recruitment 42,Healthcare,Raj Ali,Junior
4094,Data Analyst,2024-06-15,2024-07-07,22,1186.07,18,19,Pakistan,Australia,53.91,True,Low,BrightForce Group 18,Manufacturing,Aisha Wilson,Junior
4095,Junior Developer,2023-10-10,2023-11-10,31,2404.06,1,14,Philippines,United Kingdom,77.55,False,Medium,CoreHire Solutions 1,Finance,Omar Singh,Senior
4096,Data Analyst,2023-06-24,2023-07-31,37,3077.02,69,15,Kenya,United States,83.16,False,Medium,NexGen Recruitment 69,Finance,Emma Williams,Senior
4097,HR Manager,2023-03-05,2023-04-08,34,6925.61,62,5,Kenya,UAE,203.69,False,High,ClearPath Hiring 62,Healthcare,Emma Johnson,Mid
4098,Junior Developer,2023-03-31,2023-04-30,30,2752.47,8,7,Philippines,United Kingdom,91.75,False,Medium,PrimePath Staffing 8,Retail,Sarah Johnson,Junior
4099,Junior Developer,2023-09-02,2023-10-07,35,3999.47,3,29,Philippines,United Kingdom,114.27,False,Medium,GlobalStaff Partners 3,Finance,Sarah Patel,Junior
4100,Data Analyst,2023-09-15,2023-10-01,16,3005.75,42,11,Pakistan,Australia,187.86,True,Medium,NexGen Recruitment 42,Healthcare,Ahmed Smith,Mid
4101,Data Analyst,2023-06-07,2023-07-06,29,1400.29,14,11,Philippines,United Kingdom,48.29,False,Low,PrimePath Staffing 14,Finance,Ahmed Smith,Mid
4102,HR Manager,2023-12-21,2024-01-15,25,6043.06,67,7,India,UAE,241.72,True,High,NexGen Recruitment 67,Technology,Sarah Johnson,Junior
4103,Junior Developer,2023-04-02,2023-04-24,22,2950.5,43,12,Pakistan,Canada,134.11,True,Medium,PrimePath Staffing 43,Technology,Emma Khan,Senior
4104,HR Manager,2023-07-28,2023-08-30,33,7866.88,70,23,Philippines,Australia,238.39,False,High,SwiftTalent Agency 70,Finance,Zara Smith,Senior
4105,HR Manager,2023-05-25,2023-06-27,33,4416.9,88,13,India,United Kingdom,133.85,False,Medium,CoreHire Solutions 88,Retail,Priya Ahmed,Mid
4106,Senior IT Support,2024-03-18,2024-04-14,27,6874.57,55,30,Kenya,Australia,254.61,True,High,RapidHire Partners 55,Finance,Raj Ali,Junior
4107,HR Manager,2023-07-20,2023-08-21,32,2262.72,88,30,India,Australia,70.71,False,Medium,CoreHire Solutions 88,Retail,Raj Ali,Junior
4108,HR Manager,2023-04-30,2023-05-24,24,5626.05,76,15,India,United States,234.42,True,High,ClearPath Hiring 76,Finance,Emma Williams,Senior
4109,Senior IT Support,2023-05-15,2023-06-15,31,3452.28,64,27,Philippines,United Kingdom,111.36,False,Medium,PeakHire Group 64,Retail,Zara Ahmed,Junior
4110,Senior IT Support,2023-11-17,2023-12-25,38,6398.38,95,22,Kenya,United States,168.38,False,High,ProLink HR 95,Healthcare,Sarah Taylor,Mid
4111,Junior Developer,2023-06-12,2023-07-10,28,2620.08,17,4,Nigeria,UAE,93.57,True,Medium,TrueNorth Staffing 17,Retail,David Davis,Junior
4112,Senior IT Support,2024-01-27,2024-02-23,27,6169.56,40,27,Kenya,UAE,228.5,True,High,NexGen Recruitment 40,Technology,Zara Ahmed,Junior
4113,Junior Developer,2023-12-11,2024-01-15,35,1451.51,28,21,Philippines,United States,41.47,False,Low,PeakHire Group 28,Healthcare,Priya Taylor,Mid
4114,Data Analyst,2023-07-13,2023-08-11,29,1109.41,50,5,Kenya,UAE,38.26,False,Low,GlobalStaff Partners 50,Finance,Emma Johnson,Mid
4115,Senior IT Support,2023-02-24,2023-03-28,32,5590.39,41,11,India,Australia,174.7,False,High,PeakHire Group 41,Retail,Ahmed Smith,Mid
4116,Data Analyst,2023-06-13,2023-07-19,36,1196.64,37,17,Nigeria,UAE,33.24,False,Low,PeakHire Group 37,Healthcare,Zara Jones,Junior
4117,Data Analyst,2023-01-15,2023-02-18,34,1147.81,96,20,India,United States,33.76,False,Low,EliteForce Staffing 96,Technology,Chen Hassan,Mid
4118,Junior Developer,2024-04-21,2024-05-20,29,2546.47,34,9,Kenya,United Kingdom,87.81,False,Medium,SwiftTalent Agency 34,Manufacturing,Aisha Johnson,Mid
4119,Junior Developer,2023-01-13,2023-02-16,34,1258.12,13,22,India,Australia,37.0,False,Low,SwiftTalent Agency 13,Technology,Sarah Taylor,Mid
4120,Data Analyst,2023-05-13,2023-05-31,18,3107.81,63,16,Pakistan,United States,172.66,True,Medium,PeakHire Group 63,Technology,Omar Ali,Junior
4121,Data Analyst,2023-03-08,2023-04-07,30,2029.44,57,12,Philippines,Canada,67.65,False,Medium,CoreHire Solutions 57,Healthcare,Emma Khan,Senior
4122,Data Analyst,2023-10-23,2023-11-19,27,1929.95,13,6,India,Canada,71.48,True,Low,SwiftTalent Agency 13,Technology,Emma Smith,Mid
4123,Senior IT Support,2023-08-11,2023-09-10,30,4697.93,74,24,Philippines,United States,156.6,False,Medium,TalentBridge Solutions 74,Technology,Raj Ali,Senior
4124,Junior Developer,2023-05-23,2023-06-22,30,2471.31,45,2,Kenya,United Kingdom,82.38,False,Medium,RapidHire Partners 45,Finance,Priya Patel,Mid
4125,Junior Developer,2024-03-23,2024-04-18,26,2909.76,80,28,India,Australia,111.91,True,Medium,ClearPath Hiring 80,Finance,Zara Malik,Junior
4126,Data Analyst,2024-04-02,2024-05-08,36,2512.74,28,23,Kenya,Australia,69.8,False,Medium,PeakHire Group 28,Healthcare,Zara Smith,Senior
4127,Senior IT Support,2023-04-23,2023-05-10,17,4105.24,57,12,Pakistan,Australia,241.48,True,Medium,CoreHire Solutions 57,Healthcare,Emma Khan,Senior
4128,Data Analyst,2023-03-31,2023-05-01,31,1945.17,24,3,India,United Kingdom,62.75,False,Low,ClearPath Hiring 24,Healthcare,Lisa Singh,Senior
4129,Junior Developer,2024-02-05,2024-03-10,34,2471.31,93,22,Philippines,UAE,72.69,False,Medium,BlueStar Recruitment 93,Technology,Sarah Taylor,Mid
4130,Senior IT Support,2023-09-15,2023-10-12,27,3019.28,33,29,Kenya,United States,111.83,True,Medium,CoreHire Solutions 33,Manufacturing,Sarah Patel,Junior
4131,Data Analyst,2024-03-04,2024-04-01,28,1752.94,33,5,Philippines,United States,62.6,True,Low,CoreHire Solutions 33,Manufacturing,Emma Johnson,Mid
4132,Senior IT Support,2023-06-03,2023-07-11,38,6157.7,57,13,Kenya,Australia,162.04,False,High,CoreHire Solutions 57,Healthcare,Priya Ahmed,Mid
4133,Junior Developer,2024-06-03,2024-06-30,27,2471.31,58,30,India,Australia,91.53,True,Medium,ClearPath Hiring 58,Finance,Raj Ali,Junior
4134,HR Manager,2023-08-12,2023-09-13,32,1319.27,97,12,India,United States,41.23,False,Low,ClearPath Hiring 97,Retail,Emma Khan,Senior
4135,Senior IT Support,2024-03-09,2024-03-24,15,5940.01,18,11,Pakistan,Australia,396.0,True,High,BrightForce Group 18,Manufacturing,Ahmed Smith,Mid
4136,HR Manager,2023-10-18,2023-11-19,32,3795.48,71,14,Kenya,United Kingdom,118.61,False,Medium,NexGen Recruitment 71,Retail,Omar Singh,Senior
4137,Data Analyst,2023-09-05,2023-10-01,26,3891.78,54,21,Philippines,United States,149.68,True,Medium,PrimePath Staffing 54,Technology,Priya Taylor,Mid
4138,Data Analyst,2024-02-28,2024-03-23,24,3460.14,68,10,India,United Kingdom,144.17,True,Medium,TalentBridge Solutions 68,Retail,Omar Davis,Senior
4139,HR Manager,2024-04-21,2024-05-17,26,6674.23,27,11,India,United Kingdom,256.7,True,High,TrueNorth Staffing 27,Finance,Ahmed Smith,Mid
4140,Data Analyst,2024-05-26,2024-07-01,36,1324.68,87,13,Nigeria,UAE,36.8,False,Low,ClearPath Hiring 87,Manufacturing,Priya Ahmed,Mid
4141,Data Analyst,2024-02-26,2024-04-01,35,3739.36,82,30,Kenya,United States,106.84,False,Medium,BlueStar Recruitment 82,Manufacturing,Raj Ali,Junior
4142,HR Manager,2024-02-09,2024-03-09,29,6719.78,67,9,Kenya,United States,231.72,False,High,NexGen Recruitment 67,Technology,Aisha Johnson,Mid
4143,Junior Developer,2023-11-30,2023-12-15,15,1552.03,34,11,Pakistan,UAE,103.47,True,Low,SwiftTalent Agency 34,Manufacturing,Ahmed Smith,Mid
4144,Data Analyst,2023-05-14,2023-06-16,33,3517.54,51,14,Philippines,United Kingdom,106.59,False,Medium,BrightForce Group 51,Healthcare,Omar Singh,Senior
4145,Data Analyst,2023-08-08,2023-08-31,23,1431.77,80,28,India,Canada,62.25,True,Low,ClearPath Hiring 80,Finance,Zara Malik,Junior
4146,Senior IT Support,2023-07-03,2023-07-26,23,4103.4,19,4,Pakistan,United Kingdom,178.41,True,Medium,GlobalStaff Partners 19,Healthcare,David Davis,Junior
4147,Junior Developer,2023-11-15,2023-12-23,38,2085.11,86,7,Kenya,Australia,54.87,False,Medium,TalentBridge Solutions 86,Retail,Sarah Johnson,Junior
4148,Data Analyst,2023-11-09,2023-11-26,17,1098.81,18,18,Pakistan,UAE,64.64,True,Low,BrightForce Group 18,Manufacturing,Carlos Brown,Senior
4149,HR Manager,2023-12-03,2023-12-25,22,6384.36,7,30,Pakistan,Australia,290.2,True,High,PeakHire Group 7,Healthcare,Raj Ali,Junior
4150,Junior Developer,2024-05-25,2024-06-26,32,2977.69,88,20,Philippines,United Kingdom,93.05,False,Medium,CoreHire Solutions 88,Retail,Chen Hassan,Mid
4151,Junior Developer,2024-02-06,2024-02-28,22,1932.11,40,23,Pakistan,Australia,87.82,True,Low,NexGen Recruitment 40,Technology,Zara Smith,Senior
4152,Senior IT Support,2023-11-13,2023-12-11,28,6400.04,53,17,India,United States,228.57,True,High,TalentBridge Solutions 53,Healthcare,Zara Jones,Junior
4153,Data Analyst,2023-12-01,2024-01-08,38,2477.8199999999997,24,11,Nigeria,Canada,65.21,False,Medium,ClearPath Hiring 24,Healthcare,Ahmed Smith,Mid
4154,HR Manager,2023-05-30,2023-06-23,24,3378.27,100,5,Pakistan,UAE,140.76,True,Medium,TalentBridge Solutions 100,Manufacturing,Emma Johnson,Mid
4155,Junior Developer,2023-11-08,2023-12-13,35,2463.52,53,30,Philippines,Australia,70.39,False,Medium,TalentBridge Solutions 53,Healthcare,Raj Ali,Junior
4156,Junior Developer,2023-10-04,2023-11-12,39,2471.31,25,25,Nigeria,United States,63.37,False,Medium,NexGen Recruitment 25,Retail,Priya Jones,Junior
4157,Data Analyst,2024-03-02,2024-04-03,32,3625.72,6,12,India,United Kingdom,113.3,False,Medium,GlobalStaff Partners 6,Manufacturing,Emma Khan,Senior
4158,HR Manager,2024-01-23,2024-02-24,32,4416.9,51,6,Nigeria,Australia,138.03,False,Medium,BrightForce Group 51,Healthcare,Emma Smith,Mid
4159,HR Manager,2024-06-18,2024-07-24,36,6788.76,79,6,Nigeria,UAE,188.58,False,High,BrightForce Group 79,Finance,Emma Smith,Mid
4160,Data Analyst,2024-01-04,2024-02-04,31,3668.48,55,20,India,UAE,118.34,False,Medium,RapidHire Partners 55,Finance,Chen Hassan,Mid
4161,Senior IT Support,2023-02-18,2023-03-26,36,4147.74,70,8,Philippines,United States,115.21,False,Medium,SwiftTalent Agency 70,Finance,Chen Smith,Mid
4162,Junior Developer,2023-07-15,2023-08-13,29,2633.37,54,19,Nigeria,United Kingdom,90.81,False,Medium,PrimePath Staffing 54,Technology,Aisha Wilson,Junior
4163,Junior Developer,2023-09-11,2023-10-11,30,2481.88,79,18,Nigeria,United Kingdom,82.73,False,Medium,BrightForce Group 79,Finance,Carlos Brown,Senior
4164,Junior Developer,2023-03-20,2023-04-14,25,1479.83,13,17,Pakistan,UAE,59.19,True,Low,SwiftTalent Agency 13,Technology,Zara Jones,Junior
4165,Senior IT Support,2023-04-12,2023-04-27,15,6135.91,28,3,Pakistan,United States,409.06,True,High,PeakHire Group 28,Healthcare,Lisa Singh,Senior
4166,Junior Developer,2023-01-05,2023-02-02,28,3036.67,23,3,India,United States,108.45,True,Medium,BlueStar Recruitment 23,Technology,Lisa Singh,Senior
4167,Junior Developer,2024-03-12,2024-04-05,24,1733.22,5,27,Philippines,United Kingdom,72.22,True,Low,EliteForce Staffing 5,Retail,Zara Ahmed,Junior
4168,Data Analyst,2023-09-08,2023-10-02,24,2813.19,99,15,Pakistan,Canada,117.22,True,Medium,RapidHire Partners 99,Finance,Emma Williams,Senior
4169,HR Manager,2023-01-15,2023-02-15,31,7520.24,1,23,Kenya,United Kingdom,242.59,False,High,CoreHire Solutions 1,Finance,Zara Smith,Senior
4170,Senior IT Support,2023-12-17,2024-01-21,35,7756.09,28,27,Kenya,United States,221.6,False,High,PeakHire Group 28,Healthcare,Zara Ahmed,Junior
4171,Junior Developer,2024-06-06,2024-07-02,26,1771.54,62,4,India,UAE,68.14,True,Low,ClearPath Hiring 62,Healthcare,David Davis,Junior
4172,Data Analyst,2024-03-21,2024-04-19,29,1854.03,15,15,Nigeria,United Kingdom,63.93,False,Low,NexGen Recruitment 15,Retail,Emma Williams,Senior
4173,HR Manager,2024-06-29,2024-08-07,39,3053.97,5,28,Nigeria,UAE,78.31,False,Medium,EliteForce Staffing 5,Retail,Zara Malik,Junior
4174,Junior Developer,2024-06-16,2024-07-01,15,2970.37,70,30,Pakistan,United States,198.02,True,Medium,SwiftTalent Agency 70,Finance,Raj Ali,Junior
4175,Senior IT Support,2023-04-26,2023-05-28,32,3893.61,88,1,India,United Kingdom,121.68,False,Medium,CoreHire Solutions 88,Retail,Carlos Jones,Junior
4176,Junior Developer,2023-08-28,2023-09-28,31,1533.85,95,25,India,UAE,49.48,False,Low,ProLink HR 95,Healthcare,Priya Jones,Junior
4177,HR Manager,2023-02-13,2023-03-07,22,3800.89,12,8,Pakistan,United Kingdom,172.77,True,Medium,SwiftTalent Agency 12,Healthcare,Chen Smith,Mid
4178,HR Manager,2023-06-19,2023-07-10,21,5820.0,96,7,Pakistan,United States,277.14,True,High,EliteForce Staffing 96,Technology,Sarah Johnson,Junior
4179,HR Manager,2023-03-27,2023-04-30,34,3038.9,65,4,Nigeria,United Kingdom,89.38,False,Medium,ProLink HR 65,Technology,David Davis,Junior
4180,HR Manager,2024-02-26,2024-03-31,34,6973.33,77,1,Nigeria,United States,205.1,False,High,PeakHire Group 77,Finance,Carlos Jones,Junior
4181,Data Analyst,2023-09-20,2023-10-13,23,1566.41,56,15,India,United States,68.1,True,Low,RapidHire Partners 56,Healthcare,Emma Williams,Senior
4182,Junior Developer,2023-11-03,2023-12-01,28,1513.35,88,26,Nigeria,UAE,54.05,True,Low,CoreHire Solutions 88,Retail,David Smith,Junior
4183,Senior IT Support,2024-01-05,2024-02-06,32,4414.57,10,20,India,Australia,137.96,False,Medium,PeakHire Group 10,Technology,Chen Hassan,Mid
4184,Senior IT Support,2024-04-03,2024-05-07,34,3303.24,41,1,India,Australia,97.15,False,Medium,PeakHire Group 41,Retail,Carlos Jones,Junior
4185,Data Analyst,2024-05-16,2024-06-15,30,1491.45,30,26,India,Canada,49.72,False,Low,PrimePath Staffing 30,Healthcare,David Smith,Junior
4186,HR Manager,2023-01-08,2023-02-05,28,5260.42,93,8,Philippines,United Kingdom,187.87,True,High,BlueStar Recruitment 93,Technology,Chen Smith,Mid
4187,HR Manager,2023-02-11,2023-03-16,33,4363.01,66,8,Kenya,UAE,132.21,False,Medium,BrightForce Group 66,Healthcare,Chen Smith,Mid
4188,Senior IT Support,2024-03-28,2024-04-30,33,3421.05,83,20,India,Canada,103.67,False,Medium,TalentBridge Solutions 83,Technology,Chen Hassan,Mid
4189,Junior Developer,2023-05-01,2023-06-03,33,2645.49,71,30,India,United States,80.17,False,Medium,NexGen Recruitment 71,Retail,Raj Ali,Junior
4190,Data Analyst,2023-03-06,2023-03-21,15,1323.82,33,1,Pakistan,Canada,88.25,True,Low,CoreHire Solutions 33,Manufacturing,Carlos Jones,Junior
4191,HR Manager,2023-02-10,2023-03-13,31,4416.9,23,10,Nigeria,United Kingdom,142.48,False,Medium,BlueStar Recruitment 23,Technology,Omar Davis,Senior
4192,Senior IT Support,2023-10-07,2023-11-05,29,3330.72,61,26,Philippines,United Kingdom,114.85,False,Medium,NexGen Recruitment 61,Finance,David Smith,Junior
4193,HR Manager,2023-12-27,2024-01-23,27,3245.12,57,19,Kenya,Canada,120.19,True,Medium,CoreHire Solutions 57,Healthcare,Aisha Wilson,Junior
4194,HR Manager,2023-04-02,2023-05-08,36,7760.64,33,27,Nigeria,United Kingdom,215.57,False,High,CoreHire Solutions 33,Manufacturing,Zara Ahmed,Junior
4195,Senior IT Support,2023-03-24,2023-04-28,35,4539.53,70,22,Philippines,Australia,129.7,False,Medium,SwiftTalent Agency 70,Finance,Sarah Taylor,Mid
4196,Senior IT Support,2023-10-08,2023-11-01,24,7569.57,43,23,Pakistan,Canada,315.4,True,High,PrimePath Staffing 43,Technology,Zara Smith,Senior
4197,HR Manager,2023-03-14,2023-04-19,36,5323.61,44,5,Philippines,UAE,147.88,False,High,TrueNorth Staffing 44,Healthcare,Emma Johnson,Mid
4198,Senior IT Support,2023-06-06,2023-07-08,32,5590.39,58,14,Kenya,UAE,174.7,False,High,ClearPath Hiring 58,Finance,Omar Singh,Senior
4199,HR Manager,2023-02-11,2023-03-06,23,3610.01,20,22,India,United States,156.96,True,Medium,PrimePath Staffing 20,Manufacturing,Sarah Taylor,Mid
4200,Data Analyst,2023-08-24,2023-09-17,24,3111.91,65,28,Philippines,United States,129.66,True,Medium,ProLink HR 65,Technology,Zara Malik,Junior
4201,Junior Developer,2023-06-02,2023-07-03,31,1967.79,46,21,Philippines,Australia,63.48,False,Low,RapidHire Partners 46,Retail,Priya Taylor,Mid
4202,Junior Developer,2024-04-30,2024-06-06,37,2596.35,47,23,Kenya,Australia,70.17,False,Medium,BlueStar Recruitment 47,Manufacturing,Zara Smith,Senior
4203,HR Manager,2023-07-14,2023-08-09,26,7786.58,93,11,Philippines,Canada,299.48,True,High,BlueStar Recruitment 93,Technology,Ahmed Smith,Mid
4204,Senior IT Support,2023-01-31,2023-03-10,38,3817.05,79,8,Nigeria,Australia,100.45,False,Medium,BrightForce Group 79,Finance,Chen Smith,Mid
4205,HR Manager,2024-06-25,2024-07-25,30,3977.24,50,10,Philippines,Australia,132.57,False,Medium,GlobalStaff Partners 50,Finance,Omar Davis,Senior
4206,Junior Developer,2023-08-27,2023-09-22,26,3031.99,98,13,India,UAE,116.62,True,Medium,BlueStar Recruitment 98,Retail,Priya Ahmed,Mid
4207,Senior IT Support,2024-04-09,2024-04-27,18,5765.37,20,16,Pakistan,United States,320.3,True,High,PrimePath Staffing 20,Manufacturing,Omar Ali,Junior
4208,Junior Developer,2024-02-04,2024-02-29,25,3570.66,8,28,India,United Kingdom,142.83,True,Medium,PrimePath Staffing 8,Retail,Zara Malik,Junior
